uni17A9,LC,770,0
uni178117B6,LC_1,759,0
uni178117B6,LC_2,1458,0
uni178117B6,LR_1,1160,0
uni178117B6,LR_2,2008,0
uni178117B6,UC_1,759,1580
uni178117B6,UC_2,1458,1580
uni178117B6,UN_1,759,1580
uni178117B6,UN_2,1458,1580
uni178117B6,UR_1,1160,1580
uni178117B6,UR_2,2008,1580
uni178117B6,zxc1,1766,1236
uni01A0,LL,764,-110
uni01A0,LU,764,1775
zero,LL,619,-101
zero,LU,619,1605
uni1EA0,LL,728,-507
uni1EA0,LU,730,1745
uni179A17B6,LN_1,603,0
uni179A17B6,LN_2,821,0
uni179A17B6,LR_1,627,0
uni179A17B6,LR_2,1350,0
uni179A17B6,UC_1,456,1580
uni179A17B6,UC_2,821,1580
uni179A17B6,UR_1,600,1580
uni179A17B6,UR_2,1350,1580
uni179A17B6,zxc1,1110,1236
circumflexcomb,LU,-664,1781
circumflexcomb,_LU,-664,1350
uni1785,LC,785,0
uni1785,LR,1312,0
uni1785,UC,785,1580
uni1785,UN,785,1580
uni1785,UR,1312,1580
w,LL,965,-110
w,LU,965,1350
w,PB,570,0
w,def,552,0
idieresis,LL,421,-110
idieresis,LU,421,1804
idieresis,PB,52,0
idieresis,def,52,0
uni17C4,zxc1,2501,1236
Atilde,LL,730,-110
Atilde,LU,770,2102
b,LL,733,-110
b,LU,733,1880
b,PB,570,0
b,def,640,200
uni17D2178817B6.alt,LC_1,-365,-735
uni17D2178817B6.alt,LC_2,782,0
uni17D2178817B6.alt,LR_1,562,-735
uni17D2178817B6.alt,LR_2,1312,0
uni17D2178817B6.alt,UC_1,122,1580
uni17D2178817B6.alt,UC_2,782,1580
uni17D2178817B6.alt,UN_1,-365,1580
uni17D2178817B6.alt,UN_2,782,1580
uni17D2178817B6.alt,UR_1,562,1580
uni17D2178817B6.alt,UR_2,1312,1580
uni17D2178817B6.alt,zxc1,1068,1236
uni17D2179417C5.rightlow,LC_1,29,-1265
uni17D2179417C5.rightlow,LC_2,782,0
uni17D2179417C5.rightlow,LR_1,562,-1265
uni17D2179417C5.rightlow,LR_2,1312,0
uni17D2179417C5.rightlow,UC_1,112,1580
uni17D2179417C5.rightlow,UC_2,782,1580
uni17D2179417C5.rightlow,UN_1,29,1580
uni17D2179417C5.rightlow,UN_2,782,1580
uni17D2179417C5.rightlow,UR_1,562,1580
uni17D2179417C5.rightlow,UR_2,1312,1580
h,LL,650,-110
h,LU,650,1880
h,PB,478,0
h,def,538,200
six,LL,628,-101
six,LU,586,1605
uni179F17C5.right,LC_1,1161,0
uni179F17C5.right,LC_2,1991,0
uni179F17C5.right,LR_1,1762,0
uni179F17C5.right,LR_2,2512,0
uni179F17C5.right,UC_1,1294,1580
uni179F17C5.right,UC_2,1991,1580
uni179F17C5.right,UN_1,1161,1580
uni179F17C5.right,UN_2,1991,1580
uni179F17C5.right,UR_1,1762,1580
uni179F17C5.right,UR_2,2512,1580
uni1EBC,LL,841,-110
uni1EBC,LU,881,2102
ograve,LH,939,1010
ograve,LL,664,-110
ograve,LU,664,1798
ograve,PB,561,0
ograve,def,621,0
Zcaron,LL,685,-110
Zcaron,LU,685,2132
uni17B7.narrow,UA,-695,2117
uni17B7.narrow,UX,-225,2117
uni17B7.narrow,_UR,-245,1580
uni17B7.narrow,_UX,-225,1580
uni17A017B6,LC_1,1007,0
uni17A017B6,LC_2,1990,0
uni17A017B6,LR_1,1762,0
uni17A017B6,LR_2,2512,0
uni17A017B6,UC_1,1304,1580
uni17A017B6,UC_2,1990,1580
uni17A017B6,UN_1,1007,1580
uni17A017B6,UN_2,1990,1580
uni17A017B6,UR_1,1762,1580
uni17A017B6,UR_2,2512,1580
uni17A017B6,zxc1,2270,1236
uni1EDD,LL,664,-110
uni1EDD,LU,664,1798
uni1EDD,PB,0,0
uni1EDD,def,0,0
uni1EC3,LL,721,-110
uni1EC3,LU,684,2021
uni1EC3,PB,570,0
uni1EC3,def,610,0
uni17AF,LC,823,0
uni17AF,LR,1350,0
uni17AF,UC,823,1840
uni17AF,UN,823,1840
uni17AF,UR,1350,1840
uni17D21780,LA,-689,-713
uni17D21780,LX,-218,-713
uni17D21780,_LC,-689,0
uni17D21780,_LR,-245,0
uni17D21780,_LX,-225,0
uni1ED8,LL,762,-507
uni1ED8,LU,764,2206
uni17D2179417C5.right,LC_1,31,-735
uni17D2179417C5.right,LC_2,782,0
uni17D2179417C5.right,LR_1,562,-735
uni17D2179417C5.right,LR_2,1312,0
uni17D2179417C5.right,UC_1,31,1580
uni17D2179417C5.right,UC_2,782,1580
uni17D2179417C5.right,UN_1,31,1580
uni17D2179417C5.right,UN_2,782,1580
uni17D2179417C5.right,UR_1,562,1580
uni17D2179417C5.right,UR_2,1312,1580
uni17CD,UA,-695,2455
uni17CD,UX,-225,2455
uni17CD,_UA,-695,1580
uni17CD,_UC,-715,1580
uni17D2178317C5.right,LC_1,-128,-730
uni17D2178317C5.right,LC_2,780,0
uni17D2178317C5.right,LR_1,562,-730
uni17D2178317C5.right,LR_2,1312,0
uni17D2178317C5.right,UC_1,123,1580
uni17D2178317C5.right,UC_2,780,1580
uni17D2178317C5.right,UN_1,-128,1580
uni17D2178317C5.right,UN_2,780,1580
uni17D2178317C5.right,UR_1,562,1580
uni17D2178317C5.right,UR_2,1312,1580
uni17D21790.low,LA,-730,-1219
uni17D21790.low,LX,-209,-1219
uni17D21790.low,_LC,-730,-670
uni17D21790.low,_LR,-245,-670
uni17D21790.low,_LX,-225,-670
uni1EB9,LL,719,-507
uni1EB9,LU,684,1350
uni1EB9,PB,570,0
uni1EB9,def,610,0
x,LL,665,-110
x,LU,792,1350
x,PB,564,0
x,def,546,0
zcaron,LL,628,-110
zcaron,LU,628,1737
zcaron,PB,567,0
zcaron,def,549,0
acutecomb,LU,-664,1798
acutecomb,_LU,-664,1350
Ntilde,LL,829,-110
Ntilde,LU,869,2102
uni179017C5.right,LC_1,785,0
uni179017C5.right,LC_2,1533,0
uni179017C5.right,LR_1,1312,0
uni179017C5.right,LR_2,2062,0
uni179017C5.right,UC_1,785,1840
uni179017C5.right,UC_2,1533,1840
uni179017C5.right,UN_1,785,1840
uni179017C5.right,UN_2,1533,1840
uni179017C5.right,URD0,2062,1494
uni179017C5.right,UR_1,1312,1840
uni179017C5.right,UR_2,2062,1840
uni17A117C5.right,LC_1,1027,-722
uni17A117C5.right,LC_2,1990,0
uni17A117C5.right,LR_1,1760,-722
uni17A117C5.right,LR_2,2512,0
uni17A117C5.right,UC_1,1235,1580
uni17A117C5.right,UC_2,1990,1580
uni17A117C5.right,UN_1,1027,1580
uni17A117C5.right,UN_2,1990,1580
uni17A117C5.right,UR_1,1760,1580
uni17A117C5.right,UR_2,2512,1580
D,LL,822,-110
D,LU,822,1745
ucircumflex,LL,700,-110
ucircumflex,LU,700,1781
ucircumflex,PB,519,0
ucircumflex,def,579,0
uni17A5,LC,787,0
uni17A5,LR,1312,0
uni17A5,UC,788,1840
uni17A5,UN,787,1840
uni17A5,UR,1312,1840
uni17D2178F.low,LA,-658,-1238
uni17D2178F.low,LX,-188,-1238
uni17D2178F.low,_LC,-658,-670
uni17D2178F.low,_LR,-245,-670
uni17D2178F.low,_LX,-225,-670
uni17D217AB,LA,-662,-1097
uni17D217AB,LX,-225,-1097
uni17D217AB,_LC,-662,0
uni17D217AB,_LR,-245,0
uni17D217AB,_LX,-225,0
uni179217B6,LC_1,787,0
uni179217B6,LC_2,1538,0
uni179217B6,LR_1,1312,0
uni179217B6,LR_2,2061,0
uni179217B6,UC_1,785,1580
uni179217B6,UC_2,1538,1580
uni179217B6,UN_1,787,1580
uni179217B6,UN_2,1538,1580
uni179217B6,UR_1,1312,1580
uni179217B6,UR_2,2061,1580
uni179217B6,zxc1,1818,1236
uni17D21788.low,LC,-126,-1235
uni17D21788.low,LR,562,-1235
uni17D21788.low,UC,35,1580
uni17D21788.low,UN,388,1580
uni17D21788.low,UR,562,1580
uni17D2179917B6,LC_1,31,-635
uni17D2179917B6,LC_2,782,0
uni17D2179917B6,LR_1,562,-635
uni17D2179917B6,LR_2,1312,0
uni17D2179917B6,UC_1,31,1580
uni17D2179917B6,UC_2,782,1580
uni17D2179917B6,UN_1,31,1580
uni17D2179917B6,UN_2,782,1580
uni17D2179917B6,UR_1,562,1580
uni17D2179917B6,UR_2,1312,1580
uni17D2179917B6,zxc1,1068,1236
uni179717B6,LC_1,823,0
uni179717B6,LC_2,1570,0
uni179717B6,LR_1,1350,0
uni179717B6,LR_2,2100,0
uni179717B6,UC_1,823,1580
uni179717B6,UC_2,1570,1580
uni179717B6,UN_1,823,1580
uni179717B6,UN_2,1570,1580
uni179717B6,UR_1,1350,1580
uni179717B6,UR_2,2100,1580
uni179717B6,zxc1,1863,1236
uni17B0,LC,787,-713
uni17B0,LR,1312,-713
uni17B0,UC,785,1580
uni17B0,UN,787,1580
uni17B0,UR,1312,1580
uni1EAF,LL,620,-110
uni1EAF,LU,637,2011
uni1EAF,PB,550,0
uni1EAF,def,560,0
uni1EF9,LL,924,-350
uni1EF9,LU,803,1707
uni1EF9,PB,529,-200
uni1EF9,def,511,0
uni1791,LC,734,0
uni1791,LR,1169,0
uni1791,UC,734,1580
uni1791,UN,734,1580
uni1791,UR,1169,1580
uni1EC9,LL,421,-110
uni1EC9,LU,437,1834
uni1EC9,PA,1042,0
uni1EC9,PB,52,0
uni1EC9,_PA,1042,-10
uni1EC9,_def,1042,18
uni1EC9,def,52,0
uni01B00306,LL,700,-110
uni01B00306,LU,700,1701
uni01B00306,PA,1280,200
uni01B00306,PB,0,0
uni01B00306,_PA,1280,0
uni01B00306,_def,1280,18
uni01B00306,def,0,0
v,LL,687,-110
v,LU,687,1350
v,PB,576,0
v,def,558,0
uni1EC1,LL,721,-110
uni1EC1,LU,684,1781
uni1EC1,PB,570,0
uni1EC1,def,610,0
uni178A17B6,LC_1,787,0
uni178A17B6,LC_2,1362,0
uni178A17B6,LR_1,1255,0
uni178A17B6,LR_2,2005,0
uni178A17B6,UC_1,785,1840
uni178A17B6,UC_2,1532,1580
uni178A17B6,UN_1,787,1840
uni178A17B6,UN_2,1362,1580
uni178A17B6,URD0,2005,1494
uni178A17B6,UR_1,1255,1840
uni178A17B6,UR_2,2005,1840
uni178A17B6,zxc1,1824,1236
uni17D2179A,LC,702,-598
uni17D2179A,LR,505,-598
uni17D2179A,UC,35,1580
uni17D2179A,UN,702,1580
uni17D2179A,UR,505,1580
aacute,LL,620,-110
aacute,LU,637,1798
aacute,PB,550,0
aacute,def,560,0
ecircumflex,LL,721,-110
ecircumflex,LU,684,1781
ecircumflex,PB,570,0
ecircumflex,def,610,0
uni178F17C5.right,LC_1,784,0
uni178F17C5.right,LC_2,1539,0
uni178F17C5.right,LR_1,1312,0
uni178F17C5.right,LR_2,2062,0
uni178F17C5.right,UC_1,785,1580
uni178F17C5.right,UC_2,1539,1580
uni178F17C5.right,UN_1,784,1580
uni178F17C5.right,UN_2,1539,1580
uni178F17C5.right,UR_1,1312,1580
uni178F17C5.right,UR_2,2062,1580
uni17D2179B,LA,-658,-670
uni17D2179B,LX,-225,-670
uni17D2179B,_LC,-658,0
uni17D2179B,_LR,-245,0
uni17D2179B,_LX,-225,0
uni17D217AF,LA,-658,-909
uni17D217AF,LX,-225,-909
uni17D217AF,_LC,-658,0
uni17D217AF,_LR,-245,0
uni17D217AF,_LX,-225,0
l,LL,394,-110
l,LU,394,1880
l,PB,510,0
l,def,430,200
uni17D21791,LA,-665,-670
uni17D21791,LX,-225,-670
uni17D21791,_LC,-665,0
uni17D21791,_LR,-245,0
uni17D21791,_LX,-225,0
uni17D21788.low.alt,LC,-126,-1235
uni17D21788.low.alt,LR,562,-1235
uni17D21788.low.alt,UC,35,1580
uni17D21788.low.alt,UN,388,1580
uni17D21788.low.alt,UR,562,1580
uni1EC6,LL,839,-507
uni1EC6,LU,841,2176
V,LL,814,-110
V,LU,890,1745
uni178617C5.right,LC_1,806,0
uni178617C5.right,LC_2,1576,0
uni178617C5.right,LR_1,1349,0
uni178617C5.right,LR_2,2100,0
uni178617C5.right,UC_1,823,1580
uni178617C5.right,UC_2,1576,1580
uni178617C5.right,UN_1,806,1580
uni178617C5.right,UN_2,1576,1580
uni178617C5.right,UR_1,1349,1580
uni178617C5.right,UR_2,2100,1580
uacute,LL,700,-110
uacute,LU,700,1798
uacute,PB,519,0
uacute,def,579,0
uni17B8,UA,-695,2283
uni17B8,UX,-225,2283
uni17B8,_UR,-245,1580
uni17B8,_UX,-225,1580
_R.ear,_zxc1,226,1236
uni17D2179417B6,LC_1,31,-735
uni17D2179417B6,LC_2,782,0
uni17D2179417B6,LR_1,562,-735
uni17D2179417B6,LR_2,1312,0
uni17D2179417B6,UC_1,31,1580
uni17D2179417B6,UC_2,782,1580
uni17D2179417B6,UN_1,31,1580
uni17D2179417B6,UN_2,782,1580
uni17D2179417B6,UR_1,562,1580
uni17D2179417B6,UR_2,1312,1580
uni17D2179417B6,zxc1,1068,1236
uni1EB0,LL,730,-110
uni1EB0,LU,730,2406
uni1EE3,LL,662,-507
uni1EE3,LU,664,1350
uni1EE3,PB,0,0
uni1EE3,def,0,0
uni1EDB,LL,664,-110
uni1EDB,LU,664,1798
uni1EDB,PB,0,0
uni1EDB,def,0,0
uni17BA,UA,-716,2331
uni17BA,UX,-225,2345
uni17BA,_UR,-245,1580
uni17BA,_UX,-225,1580
ordfeminine,PB,319,950
ordfeminine,def,325,950
uni179417B6,LC_1,788,-125
uni179417B6,LC_2,1541,0
uni179417B6,LR_1,1312,-125
uni179417B6,LR_2,2062,0
uni179417B6,UC_1,788,1580
uni179417B6,UC_2,1541,1580
uni179417B6,UN_1,788,1580
uni179417B6,UN_2,1541,1580
uni179417B6,UR_1,1312,1580
uni179417B6,UR_2,2062,1580
uni179417B6,zxc1,1824,1236
egrave,LL,721,-110
egrave,LU,684,1798
egrave,PB,570,0
egrave,def,610,0
uni179F,LC,1019,0
uni179F,LR,1762,0
uni179F,UC,1314,1580
uni179F,UN,1019,1580
uni179F,UR,1762,1580
uni1EA2,LL,730,-110
uni1EA2,LU,746,2229
uni1EA2,PA,1351,395
uni1EA2,_PA,1351,385
uni1EA2,_def,1351,413
e,LL,721,-110
e,LU,684,1350
e,PB,570,0
e,def,610,0
uni1792,LC,787,0
uni1792,LR,1255,0
uni1792,UC,785,1580
uni1792,UN,787,1580
uni1792,UR,1255,1580
uni1EE7,LL,700,-110
uni1EE7,LU,716,1834
uni1EE7,PA,1321,0
uni1EE7,PB,519,0
uni1EE7,_PA,1321,-10
uni1EE7,_def,1321,18
uni1EE7,def,579,0
uni17D217A2.low,LA,-639,-1240
uni17D217A2.low,LX,-183,-1240
uni17D217A2.low,_LC,-639,-670
uni17D217A2.low,_LR,-245,-670
uni17D217A2.low,_LX,-225,-670
uni178917B6.alt,LC_1,1161,0
uni178917B6.alt,LC_2,2175,0
uni178917B6.alt,LR_1,1949,0
uni178917B6.alt,LR_2,2700,0
uni178917B6.alt,UC_1,1477,1580
uni178917B6.alt,UC_2,2175,1580
uni178917B6.alt,UN_1,1161,1580
uni178917B6.alt,UN_2,2175,1580
uni178917B6.alt,UR_1,1948,1580
uni178917B6.alt,UR_2,2700,1580
uni178917B6.alt,zxc1,2458,1236
M,LL,990,-110
M,LU,1010,1745
uni1ED4,LL,764,-110
uni1ED4,LU,764,2446
uni179C17B6,LN_1,455,0
uni179C17B6,LN_2,822,0
uni179C17B6,LR_1,601,0
uni179C17B6,LR_2,1351,0
uni179C17B6,UC_1,455,1840
uni179C17B6,UC_2,822,1840
uni179C17B6,URD0,1351,1494
uni179C17B6,UR_1,601,1840
uni179C17B6,UR_2,1351,1840
uni179C17B6,zxc1,1118,1236
uni179D,LC,785,0
uni179D,LR,1312,0
uni179D,UC,785,1580
uni179D,UN,785,1580
uni179D,UR,1312,1580
uni179D17C5.right,LC_1,785,0
uni179D17C5.right,LC_2,1542,0
uni179D17C5.right,LR_1,1312,0
uni179D17C5.right,LR_2,2062,0
uni179D17C5.right,UC_1,785,1580
uni179D17C5.right,UC_2,1542,1580
uni179D17C5.right,UN_1,785,1580
uni179D17C5.right,UN_2,1542,1580
uni179D17C5.right,UR_1,1312,1580
uni179D17C5.right,UR_2,2062,1580
uni1789.alt,LC,1163,0
uni1789.alt,LR,1950,0
uni1789.alt,UC,1480,1580
uni1789.alt,UN,1163,1580
uni1789.alt,UR,1950,1580
_2,L,1275,0
_2,U,1275,1440
_2,lm,750,0
_2,um,740,1440
uni17D2178D17B6.low,LC_1,-221,-1265
uni17D2178D17B6.low,LC_2,782,0
uni17D2178D17B6.low,LR_1,562,-1265
uni17D2178D17B6.low,LR_2,1312,0
uni17D2178D17B6.low,UC_1,112,1580
uni17D2178D17B6.low,UC_2,782,1580
uni17D2178D17B6.low,UN_1,-221,1580
uni17D2178D17B6.low,UN_2,782,1580
uni17D2178D17B6.low,UR_1,562,1580
uni17D2178D17B6.low,UR_2,1312,1580
uni17D2178D17B6.low,zxc1,1068,1236
uni1EB8,LL,839,-507
uni1EB8,LU,841,1745
uni1EE6,LL,916,-110
uni1EE6,LU,952,2229
uni1EE6,PA,1557,395
uni1EE6,_PA,1557,385
uni1EE6,_def,1557,413
uni178517B6,LC_1,785,0
uni178517B6,LC_2,1533,0
uni178517B6,LR_1,1312,0
uni178517B6,LR_2,2062,0
uni178517B6,UC_1,785,1580
uni178517B6,UC_2,1533,1580
uni178517B6,UN_1,785,1580
uni178517B6,UN_2,1533,1580
uni178517B6,UR_1,1312,1580
uni178517B6,UR_2,2062,1580
uni178517B6,zxc1,1814,1236
d,LL,618,-110
d,LU,618,1880
d,PB,520,0
d,def,560,200
uni179117B6,LC_1,734,0
uni179117B6,LC_2,1342,0
uni179117B6,LR_1,1135,0
uni179117B6,LR_2,1962,0
uni179117B6,UC_1,734,1580
uni179117B6,UC_2,1342,1580
uni179117B6,UN_1,734,1580
uni179117B6,UN_2,1342,1580
uni179117B6,UR_1,1135,1580
uni179117B6,UR_2,1962,1580
uni179117B6,zxc1,1720,1236
uni17D2178D,LC,-193,-715
uni17D2178D,LR,505,-715
uni17D2178D,UC,35,1580
uni17D2178D,UN,388,1580
uni17D2178D,UR,505,1580
uni179117C5.right,LC_1,734,0
uni179117C5.right,LC_2,1342,0
uni179117C5.right,LR_1,1135,0
uni179117C5.right,LR_2,1962,0
uni179117C5.right,UC_1,734,1580
uni179117C5.right,UC_2,1342,1580
uni179117C5.right,UN_1,734,1580
uni179117C5.right,UN_2,1342,1580
uni179117C5.right,UR_1,1135,1580
uni179117C5.right,UR_2,1962,1580
uni17D21781.low,LA,-653,-1220
uni17D21781.low,LX,-225,-1220
uni17D21781.low,_LC,-653,-670
uni17D21781.low,_LR,-245,-670
uni17D21781.low,_LX,-225,-670
uni17B2,LC,862,0
uni17B2,LR,1345,0
uni17B2,UC,862,1580
uni17B2,UN,862,1580
uni17B2,UR,1345,1580
uni17D21782,LA,-689,-710
uni17D21782,LX,-255,-710
uni17D21782,_LC,-689,0
uni17D21782,_LR,-245,0
uni17D21782,_LX,-225,0
Ygrave,LL,767,-110
Ygrave,LU,850,2193
uni179E17C5.right.alt,LC_1,793,0
uni179E17C5.right.alt,LC_2,1534,0
uni179E17C5.right.alt,LR_1,1312,0
uni179E17C5.right.alt,LR_2,2062,0
uni179E17C5.right.alt,UC_1,793,1580
uni179E17C5.right.alt,UC_2,1534,1580
uni179E17C5.right.alt,UN_1,793,1580
uni179E17C5.right.alt,UN_2,1534,1580
uni179E17C5.right.alt,UR_1,1312,1580
uni179E17C5.right.alt,UR_2,2062,1580
scaron,LL,607,-110
scaron,LU,607,1737
scaron,PB,520,0
scaron,def,520,0
uni1788,LC,1315,0
uni1788,LR,2437,0
uni1788,UC,1959,1580
uni1788,UN,1315,1580
uni1788,UR,2437,1580
uni17D21783.low.alt,LC,-126,-1235
uni17D21783.low.alt,LR,562,-1235
uni17D21783.low.alt,UC,35,1580
uni17D21783.low.alt,UN,388,1580
uni17D21783.low.alt,UR,562,1580
Ograve,LL,764,-110
Ograve,LU,764,2223
n,LL,820,-110
n,LU,820,1350
n,PB,610,0
n,def,670,0
uni1EE2,LL,762,-507
uni1EE2,LU,764,1775
uni17C6,UA,-695,2110
uni17C6,UX,-225,2110
uni17C6,_UA,-695,1580
uni17C6,_UC,-715,1580
uni17D2179E17B6,LC_1,31,-735
uni17D2179E17B6,LC_2,782,0
uni17D2179E17B6,LR_1,562,-735
uni17D2179E17B6,LR_2,1312,0
uni17D2179E17B6,UC_1,31,1580
uni17D2179E17B6,UC_2,782,1580
uni17D2179E17B6,UN_1,31,1580
uni17D2179E17B6,UN_2,782,1580
uni17D2179E17B6,UR_1,562,1580
uni17D2179E17B6,UR_2,1312,1580
uni17D2179E17B6,zxc1,1068,1236
uni17A2,LC,781,0
uni17A2,LR,1275,0
uni17A2,UC,781,1580
uni17A2,UN,781,1580
uni17A2,UR,1275,1580
uni178717C5.right,LC_1,785,0
uni178717C5.right,LC_2,1537,0
uni178717C5.right,LR_1,1312,0
uni178717C5.right,LR_2,2062,0
uni178717C5.right,UC_1,785,1840
uni178717C5.right,UC_2,1537,1840
uni178717C5.right,UN_1,785,1840
uni178717C5.right,UN_2,1537,1840
uni178717C5.right,URD0,2062,1494
uni178717C5.right,UR_1,1312,1840
uni178717C5.right,UR_2,2062,1840
uni178017C5.right.alt,LC_1,1022,0
uni178017C5.right.alt,LC_2,1980,0
uni178017C5.right.alt,LR_1,1762,0
uni178017C5.right.alt,LR_2,2511,0
uni178017C5.right.alt,UC_1,1311,1580
uni178017C5.right.alt,UC_2,1980,1580
uni178017C5.right.alt,UN_1,1022,1580
uni178017C5.right.alt,UN_2,1980,1580
uni178017C5.right.alt,UR_1,1762,1580
uni178017C5.right.alt,UR_2,2511,1580
uni17D2178317C5.rightlow.alt,LC_1,-122,-1230
uni17D2178317C5.rightlow.alt,LC_2,787,0
uni17D2178317C5.rightlow.alt,LR_1,562,-1230
uni17D2178317C5.rightlow.alt,LR_2,1312,0
uni17D2178317C5.rightlow.alt,UC_1,123,1580
uni17D2178317C5.rightlow.alt,UC_2,787,1580
uni17D2178317C5.rightlow.alt,UN_1,-122,1580
uni17D2178317C5.rightlow.alt,UN_2,787,1580
uni17D2178317C5.rightlow.alt,UR_1,562,1580
uni17D2178317C5.rightlow.alt,UR_2,1312,1580
uni1ED0,LL,764,-110
uni1ED0,LU,764,2206
u,LL,700,-110
u,LU,700,1350
u,PB,519,0
u,def,579,0
uni17D217B0,LA,-661,-1226
uni17D217B0,LX,-265,-1226
uni17D217B0,_LC,-661,0
uni17D217B0,_LR,-245,0
uni17D217B0,_LX,-225,0
Edieresis,LL,841,-110
Edieresis,LU,841,2199
uni17D21783.alt,LC,-135,-707
uni17D21783.alt,LR,562,-707
uni17D21783.alt,UC,75,1580
uni17D21783.alt,UN,388,1580
uni17D21783.alt,UR,562,1580
q,LL,618,-690
q,LU,618,1350
q,PB,520,-200
q,def,560,0
uni17B8.narrow,UA,-695,2250
uni17B8.narrow,UX,-225,2250
uni17B8.narrow,_UR,-245,1580
uni17B8.narrow,_UX,-225,1580
uni179C17C5.right,LN_1,455,0
uni179C17C5.right,LN_2,822,0
uni179C17C5.right,LR_1,601,0
uni179C17C5.right,LR_2,1351,0
uni179C17C5.right,UC_1,455,1840
uni179C17C5.right,UC_2,822,1840
uni179C17C5.right,URD0,1351,1494
uni179C17C5.right,UR_1,601,1840
uni179C17C5.right,UR_2,1351,1840
uni1EE1,LL,664,-110
uni1EE1,LU,704,1707
uni1EE1,PB,0,0
uni1EE1,def,0,0
uni1EE9,LL,700,-110
uni1EE9,LU,700,1798
uni1EE9,PB,0,0
uni1EE9,def,0,0
uni17D2178E.low,LA,-1059,-1225
uni17D2178E.low,LX,-188,-1225
uni17D2178E.low,_LC,-1059,-670
uni17D2178E.low,_LR,-245,-670
uni17D2178E.low,_LX,-225,-670
uni17CC.alt,UA,-591,2318
uni17CC.alt,UX,-121,2318
uni17CC.alt,_UR,-245,1580
uni17CC.alt,_UX,-225,1580
uni1EED,LL,700,-110
uni1EED,LU,716,1834
uni1EED,PA,1321,0
uni1EED,PB,0,0
uni1EED,_PA,1321,-10
uni1EED,_def,1321,18
uni1EED,def,0,0
ygrave,LL,924,-350
ygrave,LU,763,1798
ygrave,PB,529,-200
ygrave,def,511,0
R,LL,797,-110
R,LU,797,1745
uni17A217B6,LC_1,781,0
uni17A217B6,LC_2,1495,0
uni17A217B6,LR_1,1275,0
uni17A217B6,LR_2,2025,0
uni17A217B6,UC_1,781,1580
uni17A217B6,UC_2,1495,1580
uni17A217B6,UN_1,781,1580
uni17A217B6,UN_2,1495,1580
uni17A217B6,UR_1,1275,1580
uni17A217B6,UR_2,2025,1580
uni17A217B6,zxc1,1779,1236
uni1EB7,LL,618,-507
uni1EB7,LU,637,1701
uni1EB7,PA,1217,200
uni1EB7,PB,550,0
uni1EB7,_PA,1217,0
uni1EB7,_def,1217,18
uni1EB7,def,560,0
uni1799,LC,1157,0
uni1799,LR,1987,0
uni1799,UC,1509,1580
uni1799,UN,1157,1580
uni1799,UR,1987,1580
uni178B17C5.right,LC_1,823,0
uni178B17C5.right,LC_2,1570,0
uni178B17C5.right,LR_1,1350,0
uni178B17C5.right,LR_2,2100,0
uni178B17C5.right,UC_1,823,1840
uni178B17C5.right,UC_2,1570,1840
uni178B17C5.right,UN_1,823,1840
uni178B17C5.right,UN_2,1570,1840
uni178B17C5.right,URD0,2100,1494
uni178B17C5.right,UR_1,1350,1840
uni178B17C5.right,UR_2,2100,1840
uni17D21784,LA,-658,-670
uni17D21784,LX,-225,-670
uni17D21784,_LC,-658,0
uni17D21784,_LR,-245,0
uni17D21784,_LX,-225,0
acircumflex,LL,620,-110
